timestep,temperature,heat demand,demand_el,pv,collector_heat
6560,12.59,1.69855233,113.3777233,0.033333851,22.93826954
6561,14.14,1.385963539,118.3588133,0.075349356,38.6650805
6562,15.74,1.376769751,289.1014883,0.093484815,77.92342671
6563,17.12,1.135432816,449.2357817,0.062615278,184.6611999
6564,18.19,1.100956111,411.886115,0.005065931,268.5830449
6565,19.17,1.015913572,237.486365,0,294.2324395
6566,19.84,0.896394329,328.5364267,0,256.142759
6567,20.12,0.850425389,282.735425,0,236.0917563
6568,20.2,0.815948684,451.3858583,0,122.7480288
6569,19.58,0.905588117,484.48577,0,0
6570,18.45,0.969944632,305.3281883,0.007677567,0
6571,17.69,1.0710763,500.15321,0,0
6572,16.47,1.195192438,384.10371,0,0
6573,15.78,1.206684673,122.1537267,0,0
6574,14.92,1.018212019,118.8301433,0,0
6575,13.92,0.691832546,100.7368383,0,0
6576,13.03,0.353960837,76.72619,0,0
6577,12.41,0.201988127,110.6009667,0,0
6578,12.02,0.208108979,149.3259117,0,0
6579,11.67,0.224431252,138.8427733,0,0
6580,11.35,0.322364889,125.8265267,0,0
6581,11.08,0.612085233,138.6078633,0,0
6582,10.75,1.383312626,127.37979,0,0
6583,11.09,1.746483198,123.7637083,0,0
6584,13.38,1.507769957,120.9190317,0.038858297,14.24477975
6585,17.47,1.230291318,115.2939933,0.0589407,32.17111137
6586,19.37,1.222130182,248.79247,0.07207334,82.12319217
6587,21.08,1.00790035,803.0451283,0.038608408,219.8381318
6588,22.47,0.977296089,419.110445,0,323.7905821
6589,23.57,0.901805577,262.67034,0,380.751154
6590,24.21,0.795710803,229.8867733,0,378.1075933
6591,24.4,0.754905121,182.631175,0,304.8130515
6592,24.06,0.724300859,565.3308367,0,157.4866364
6593,22.79,0.803871939,580.0827417,0,5.528303773
6594,20.92,0.860999894,597.5390267,0,0
6595,19.3,0.950772395,703.3320183,0,0
6596,17.6,1.060947737,774.96193,0,0
6597,16.01,1.071149158,596.8450883,0,0
6598,15.03,0.903845861,349.5285433,0,0
6599,14.26,0.614125517,157.84346,0,0
6600,13.8,0.314203753,143.6750267,0,0
6601,13.4,0.215669465,108.1508833,0,0
6602,12.86,0.222204903,129.7508333,0,0
6603,12.47,0.239632739,139.7756233,0,0
6604,12.51,0.344199752,163.3509283,0,0
6605,13.31,0.653543833,150.5328767,0,0
6606,14.05,1.477009063,140.2298,0,0
6607,15.37,1.864778404,145.9270217,0,9.273946095
6608,17.42,1.609896309,131.3390267,0.046555907,52.42586685
6609,19.05,1.313623105,116.357255,0.107111594,90.7597793
6610,20.17,1.304909187,128.0638633,0.158592504,127.5905962
6611,21.33,1.076168846,146.32728,0.171568732,190.8651506
6612,22.06,1.043491654,229.2207017,0.099776096,246.8636244
6613,22.08,0.962887914,563.7281883,0.007031869,201.1897219
6614,21.31,0.849606983,703.0196483,0.010478468,142.8894831
6615,19.13,0.806037394,377.1208967,0.01997078,66.19880321
6616,17,0.773360203,334.0191333,0.035690726,0
6617,15.7,0.858320901,386.01626,0.006876983,0
6618,14.51,0.919318326,423.7092967,0,0
6619,13.2,1.015171421,849.74337,0,0
6620,12.53,1.132809311,454.9316483,0,0
6621,12.11,1.143701708,417.7833917,0,0
6622,11.88,0.965066394,252.7467017,0,0
6623,11.76,0.655722313,132.59389,0,0
6624,11.54,0.335485834,128.3619667,0,0
6625,11.47,0.406258634,145.9921817,0,0
6626,11.2,0.425736788,148.5840933,0,0
6627,11,0.453562722,149.7673217,0,0
6628,10.75,0.54260571,154.6091833,0,0
6629,10.66,0.848690982,175.2676417,0,0
6630,10.65,1.533208954,149.5609733,0,0
6631,10.86,1.942250182,135.6815917,0,0
6632,11.54,1.847642007,106.29904,0.040878823,13.82936474
6633,12.49,1.597208602,96.87888333,0.067429558,24.96250502
6634,13.58,1.452513746,260.2337117,0.081627842,67.50484606
6635,14.71,1.302253704,572.7901817,0.071621509,153.0640818
6636,15.43,1.202080342,502.622945,0.042521088,168.6170843
6637,15.88,1.157558848,290.0079583,0.03096828,217.3994083
6638,16.19,1.113037353,298.1280217,0,136.3415014
6639,16.11,1.107472167,338.7204367,0.035023855,127.6344046
6640,15.96,1.160341441,645.2946617,0.01813876,38.48123217
6641,15.44,1.235471462,500.4055183,0.036836211,0
6642,14.67,1.349557791,432.6442317,0.002056293,0
6643,14.02,1.46364412,403.8923067,0,0
6644,13.05,1.549904515,547.96831,0,0
6645,12.64,1.494252647,514.6032283,0,0
6646,12.39,1.305036297,243.324855,0,0
6647,12.03,0.831995422,132.694965,0,0
6648,11.78,0.498084216,111.8266267,0,0
6649,11.64,0.446218149,129.3842483,0,0
6650,11.8,0.46761217,157.950685,0,0
6651,11.86,0.498175057,162.8757183,0,0
6652,11.74,0.595976295,161.951075,0,0
6653,11.62,0.932168051,126.8366867,0,0
6654,11.58,1.68401507,146.2882217,0,0
6655,11.84,2.133289507,137.9201233,0,0
6656,12.33,2.029375692,124.86049,0.041090526,25.82711571
6657,13.1,1.75430971,95.543785,0.082821581,42.05706533
6658,14,1.595382698,503.7336783,0.105319592,96.12391559
6659,14.81,1.430343108,560.573145,0.160898391,122.9897553
6660,15.26,1.320316715,305.181265,0.122454501,158.4772824
6661,15.57,1.271416096,209.7529083,0.097838656,154.5909365
6662,15.87,1.222515477,302.4699067,0.092490936,111.1227988
6663,15.93,1.2164029,97.19774667,0.052541229,35.2449506
6664,15.73,1.274472385,335.2822117,0.06218856,1.807603525
6665,15.33,1.35699218,712.85705,0.028082513,0
6666,14.83,1.482300016,553.88367,0,0
6667,14.41,1.607607852,1058.083665,0,0
6668,13.73,1.702352802,824.9838033,0,0
6669,13.33,1.641227028,258.1801667,0,0
6670,12.87,1.433399397,185.46839,0,0
6671,12.43,0.913830319,150.2688217,0,0
6672,12.08,0.547075676,113.520625,0,0
6673,11.52,0.469406416,106.7758517,0,0
6674,10.66,0.491912203,120.6428283,0,0
6675,10.1,0.524063328,142.3092917,0,0
6676,9.54,0.626946926,157.5764367,0,0
6677,9.13,0.980609294,158.609725,0,0
6678,8.81,1.771526954,150.0978383,0,0
6679,8.76,2.244148483,136.58023,0,0
6680,10.58,2.13483466,130.777355,0.02678967,3.515141017
6681,12.36,1.84547454,77.40626667,0.053721275,28.60971031
6682,13.94,1.678288693,409.727535,0.085366332,76.54481989
6683,15.24,1.504672622,475.885285,0.077217501,186.5970748
6684,16.32,1.388928574,593.2000783,0.004218629,267.2981804
6685,17.22,1.337486775,396.8699633,0,308.6003553
6686,17.78,1.286044976,350.2733667,0,275.3397886
6687,17.9,1.279614751,338.8579917,0,200.889277
6688,17.6,1.340701887,343.934015,0,108.0567028
6689,16.81,1.427509923,645.027335,0,0
6690,15.85,1.559329533,332.2175033,0,0
6691,15.41,1.691149143,327.3274867,0,0
6692,14.75,1.790817629,698.77834,0,0
6693,14.22,1.72651538,609.622915,0,0
6694,13.87,1.507887734,410.5528717,0,0
6695,13.64,0.961318619,147.7708167,0,0
6696,13.38,0.575505127,126.8425117,0,0
6697,13.07,0.400924693,104.7340233,0,0
6698,12.71,0.42014711,140.7005817,0,0
6699,12.5,0.447607705,128.7841717,0,0
6700,12.44,0.53548161,157.7892667,0,0
6701,12.38,0.83754816,138.8227667,0,0
6702,12.63,1.513078807,159.2560217,0,0
6703,12.72,1.916749559,119.1733683,0,0
6704,13.37,1.823383535,108.658485,0.020579578,23.22288967
6705,14.16,1.576238176,102.600205,0.076379654,29.47652543
6706,14.99,1.43344308,378.8334467,0.083311797,46.61996558
6707,15.27,1.285155865,630.4033167,0.095708122,94.96131726
6708,15.86,1.186297721,560.0700083,0.111072627,159.4124206
6709,17.11,1.142360769,393.3446167,0.091728488,212.9023949
6710,18.52,1.098423816,228.1529983,0.02704302,230.9845605
6711,19,1.092931697,51.42753167,0,233.5604694
6712,18.81,1.145106828,363.71226,0,27.99267355
6713,18.36,1.219250436,625.6272683,0.018452293,0
6714,17.78,1.331838877,669.682235,0,0
6715,17.5,1.444427318,521.58395,0,0
6716,16.84,1.529555164,853.6669833,0,0
6717,16.86,1.474633973,548.7688833,0,0
6718,16.58,1.287901924,207.6639283,0,0
6719,16.29,0.821071802,164.1303267,0,0
6720,15.91,0.491544658,129.298455,0,0
6721,15.92,0.487217244,100.6592583,0,0
6722,15.86,0.510576975,139.5091967,0,0
6723,15.49,0.543948019,129.4175883,0,0
6724,14.46,0.650735361,156.9090133,0,0
6725,12.94,1.017816846,160.874365,0,0
6726,11.33,1.838744532,131.43307,0,0
6727,10.25,2.329298881,118.1216883,0,0
6728,10.53,2.215837331,109.35166,0,0
6729,10.14,1.915497933,101.1087933,0.008823308,0
6730,10.16,1.741968504,170.1104533,0.025303639,33.22925626
6731,10.94,1.561764866,340.5867033,0.089240602,126.841188
6732,12.04,1.441629107,336.614825,0.036707057,235.9071612
6733,12.88,1.388235436,186.5115717,0,298.0265317
6734,13.47,1.334841765,408.478105,0,329.2397004
6735,13.82,1.328167557,233.6608667,0,269.1909521
6736,13.78,1.391572541,492.1203233,0,90.44152019
6737,13.44,1.48167436,838.7952683,0,0
6738,12.6,1.618495641,545.65038,0,0
6739,11.72,1.755316922,389.983535,0,0
6740,10.84,1.858767158,533.9519267,0,0
6741,10.7,1.79202507,540.3999967,0,0
6742,10.69,1.56510197,244.0237133,0,0
6743,10.68,0.99779422,170.24984,0,0
6744,10.71,0.59734169,119.9680433,0,0
6745,10.8,0.452866583,94.35933167,0,0
6746,11.18,0.474579364,118.4507867,0,0
6747,11.75,0.505597623,149.4173917,0,0
6748,12.06,0.604856052,130.3011533,0,0
6749,12.63,0.946056902,159.4578283,0,0
6750,13.09,1.709106076,138.90804,0,0
6751,13.38,2.165074485,121.2735267,0,0
6752,13.93,2.059612404,108.2219717,0.012714644,20.11283493
6753,14.49,1.780448072,88.91200167,0.069184437,28.98364034
6754,14.79,1.619153125,213.5954583,0.079351061,72.23537295
6755,15.48,1.451654526,426.63659,0.128901444,17.74753201
6756,15.15,1.339988793,377.699725,0.0542565,14.26644359
6757,14.97,1.290359578,309.2948467,0.048805331,14.02440824
6758,14.9,1.240730364,269.38665,0.050818704,23.932545
6759,15.29,1.234526712,619.385375,0.046519882,69.0351922
6760,15.87,1.293461404,592.6301417,0.034181129,32.6856553
6761,15.79,1.377210704,612.958495,0.012974911,0
6762,15.47,1.504385566,734.5754967,0,0
6763,15.23,1.631560428,505.166825,0,0
6764,14.96,1.727717032,414.1881083,0,0
6765,15.12,1.665680513,467.2633217,0,0
6766,15.01,1.454756352,498.948005,0,0
6767,14.97,0.927445947,138.1132783,0,0
6768,14.88,0.555226838,107.8615817,0,0
6769,14.79,0.24462916,107.7174883,0,0
6770,14.79,0.252042164,128.8924317,0,0
6771,14.65,0.271810177,147.5506733,0,0
6772,14.45,0.390418255,167.100835,0,0
6773,14.25,0.741300484,162.9079233,0,0
6774,14.05,1.675339093,168.5312117,0,0
6775,13.82,2.11517738,131.08493,0,0
6776,14.58,1.826070192,141.32988,0.007782252,9.402008957
6777,14.9,1.490013972,124.1599783,0.049048985,27.21760502
6778,15.14,1.480129966,174.3942867,0.073972744,70.54583935
6779,16.28,1.220674797,480.464135,0.118295953,118.9176636
6780,17.3,1.183609772,642.2002367,0.089733038,185.445008
6781,18.4,1.092182713,781.2932717,0.042568909,149.7131147
6782,19.12,0.963690629,559.44495,0.038724988,188.7655252
6783,20.02,0.914270597,241.6196167,0,186.3111588
6784,20.37,0.877205572,217.4622383,0,48.51474948
6785,19.54,0.973574635,735.82711,0.025848193,0
6786,18.7,1.04276268,585.87181,0,0
6787,17.94,1.151486751,413.2466367,0,0
6788,16.89,1.284920838,613.31157,0,0
6789,16.08,1.297275847,624.306775,0,0
6790,15.59,1.094653714,215.278355,0,0
6791,15.01,0.743771485,157.5062033,0,0
6792,14.72,0.380534248,116.8761767,0,0
6793,14.56,0.184770987,94.89258167,0,0
6794,14.51,0.190370108,136.2924483,0,0
6795,14.48,0.205301097,158.0424867,0,0
6796,14.59,0.29488703,116.1763983,0,0
6797,14.64,0.559912083,116.1865333,0,0
6798,14.78,1.265401307,130.7963017,0,0
6799,14.69,1.597615809,139.943115,0,0
6800,15.49,1.379250097,127.7905267,0.020104051,25.11044538
6801,16.94,1.125423286,102.0790233,0.071658571,27.10453246
6802,18.58,1.117957792,270.2236483,0.068592768,65.79662067
6803,20.09,0.921988563,456.1114033,0.052939346,197.2836341
6804,21.21,0.893992959,137.57841,0.002848378,287.2989973
6805,22.03,0.824937135,457.8034583,0,332.5628227
6806,22.44,0.727885707,335.803255,0,293.4560372
6807,22.36,0.690558235,59.83931167,0,202.0878112
6808,21.96,0.662562631,546.2419733,0,63.02737362
6809,21.22,0.735351202,751.50204,0.020624399,0
6810,20.39,0.787609663,449.933675,0,0
6811,19.77,0.869730102,522.5933533,0,0
6812,19.26,0.970514277,531.3584267,0,0
6813,19.06,0.979846145,524.9587267,0,0
6814,18.84,0.826803509,192.201785,0,0
6815,18.58,0.561778456,133.39864,0,0
6816,18.22,0.287421536,110.9485033,0,0
6817,17.58,0.198961148,121.742605,0,0
6818,17.1,0.204990274,173.74231,0,0
6819,16.9,0.221067942,175.1174117,0,0
6820,16.79,0.317533953,152.8143483,0,0
6821,16.28,0.602912569,161.1344333,0,0
6822,15.44,1.362582406,149.9595483,0,0
6823,14.52,1.720310531,143.253385,0,0
6824,14.79,1.485174629,121.6701017,0.000834044,7.314223417
6825,15.04,1.211854264,114.8771067,0.047225362,47.85374926
6826,15.61,1.20381543,402.0248383,0.106811093,65.79718022
6827,16.31,0.992796031,339.919915,0.128690793,61.56191882
6828,16.4,0.962650402,282.2851217,0.113096765,43.93217374
6829,16.4,0.888291185,340.0029433,0.088597766,27.92541068
6830,16.56,0.78378634,382.6862983,0.065398424,19.66480118
6831,16.72,0.743592169,153.6439917,0.052576489,46.72347941
6832,16.91,0.71344654,206.6886367,0.049369075,15.1298004
6833,16.5,0.791825174,654.783295,0.03596718,0
6834,15.72,0.848097014,585.8948333,0,0
6835,15.33,0.936524191,408.56051,0,0
6836,14.5,1.045048453,409.5105167,0,0
6837,14.23,1.055096996,543.153615,0,0
6838,13.88,0.890300894,252.5852417,0,0
6839,13.74,0.604922278,145.9754467,0,0
6840,13.69,0.309495119,130.2683233,0,0
6841,14.3,0.172627119,111.8589267,0,0
6842,14.65,0.177858243,145.41714,0,0
6843,14.99,0.19180791,134.0422717,0,0
6844,15.19,0.275505907,139.3676817,0,0
6845,15.31,0.523112481,134.137655,0,0
6846,15.42,1.182234207,154.444395,0,0
6847,15.56,1.492614279,142.20179,0,0
6848,15.81,1.288600411,146.718705,0.005255377,11.72007161
6849,16.5,1.051456086,124.11239,0.050370449,28.56482577
6850,17.24,1.044481253,245.5804233,0.073108605,37.50205036
6851,17.4,0.861391885,390.4352317,0.079791403,22.77562641
6852,17.62,0.835236261,825.5345417,0.053366249,150.2611592
6853,19.48,0.770719055,730.2192817,0.057178444,276.547157
6854,20.95,0.680046225,281.13651,0,220.003861
6855,21.41,0.64517206,58.619145,0,143.3874946
6856,21.56,0.619016436,104.3317683,0,62.90938779
6857,21.13,0.687021058,419.5117233,0,0
6858,20.31,0.73584489,678.84728,0,0
6859,19.53,0.812568054,704.640595,0,0
6860,19.34,0.9067283,776.3867583,0,0
6861,19,0.915446841,686.85164,0,0
6862,18.86,0.772462763,386.894795,0,0
6863,18.57,0.524856189,139.0247233,0,0
6864,17.87,0.268531073,105.3515217,0,0
6865,17.22,0.37395825,111.4673133,0,0
6866,17.69,0.391887755,135.809055,0,0
6867,17.78,0.417501334,163.9674467,0,0
6868,17.76,0.499464786,159.7341617,0,0
6869,17.43,0.781214153,167.6644467,0,0
6870,15.94,1.411308191,137.338315,0,0
6871,13.54,1.787827799,142.6272383,0,0
6872,11.68,1.700741631,131.5640183,0,0
6873,11.96,1.470219422,112.006035,0.040526741,22.35916765
6874,12.54,1.337028812,323.0374667,0.079754334,53.12111955
6875,13.26,1.198715487,738.6597683,0.070128712,163.0036033
6876,13.74,1.106506603,680.1113067,0.028373361,151.4765222
6877,13.77,1.065524877,431.9947517,0.085615964,199.3102453
6878,13.86,1.024543151,264.7282283,0,176.1210852
6879,13.62,1.019420436,109.9025117,0,151.3780432
6880,12.94,1.068086235,475.43006,0,45.79522418
6881,12.3,1.137242898,428.51366,0,0
6882,11.05,1.242258571,703.97349,0,0
6883,10.17,1.347274244,476.4499367,0,0
6884,9.21,1.426676338,469.5530683,0,0
6885,8.64,1.375449181,499.5660783,0,0
6886,8.22,1.201276845,342.3231133,0,0
6887,7.93,0.765846006,149.1728517,0,0
6888,7.54,0.45848306,119.2343317,0,0
6889,7.33,0.779319013,110.82584,0,0
6890,7.03,0.816683623,135.71755,0,0
6891,6.75,0.870061638,133.6675933,0,0
6892,6.48,1.040871284,149.34783,0,0
6893,6.23,1.628029445,154.7295033,0,0
6894,6.02,2.941128603,147.5849917,0,0
6895,5.93,3.725785417,131.3369083,0,0
6896,6.31,3.544300168,129.333655,0,0
6897,6.65,3.063898037,121.6571717,0.064298216,29.82711299
6898,7.09,2.786332361,152.12919,0.108554473,38.84061108
6899,7.54,2.498091082,512.10866,0.109235638,116.534314
6900,8.4,2.30593023,446.2134833,0.086770215,186.5151598
6901,8.96,2.220525406,752.117955,0.064947745,184.7460963
6902,8.05,2.135120583,452.7102217,0.031755819,128.4879279
6903,8.19,2.12444498,214.2895517,0.038458461,143.4865442
6904,8.06,2.225863208,450.4440517,0,27.96644167
6905,7.72,2.369983847,355.1624933,0,0
6906,7.03,2.588833707,710.8203117,0,0
6907,6.69,2.807683567,524.9388517,0,0
6908,5.7,2.973155412,581.2954,0,0
6909,5.35,2.866399383,785.3083217,0,0
6910,5.16,2.503428884,396.9170283,0,0
6911,4.95,1.596002636,144.8984683,0,0
6912,4.79,0.955466461,117.5014817,0,0
6913,4.6,1.419836041,106.4673967,0,0
6914,4.3,1.493023466,140.5591833,0,0
6915,4.1,1.566210891,151.3592083,0,0
6916,3.87,1.80041065,129.15137,0,0
6917,3.67,2.437141246,162.3531233,0,0
6918,3.56,3.600821301,143.199995,0,0
6919,3.45,4.559576566,159.8218233,0,0
6920,5.23,4.222914411,106.3589883,0,5.255917222
6921,6.38,3.849658545,98.69570833,0.075925922,19.99057081
6922,7.7,3.549590103,289.79077,0.093546569,61.09174499
6923,8.62,3.286115374,521.94184,0.128762515,103.4467691
6924,9.37,3.161696752,562.1067783,0.101761537,92.73119405
6925,9.82,3.110465554,679.8282617,0.119158167,32.16938506
6926,9.63,3.110465554,835.3530617,0.087112088,28.14262877
6927,9.54,3.205609207,168.2979183,0.071575916,105.1300429
6928,9.54,3.366621541,401.269135,0,15.37592006
6929,8.97,3.527633876,265.4856733,0.002300643,0
6930,8.03,3.74719615,451.73384,0,0
6931,7.04,3.842339802,1033.851792,0,0
6932,6.26,3.849658545,583.345425,0,0
6933,6.26,3.65937124,335.6185517,0,0
6934,6.42,3.147059267,190.481985,0,0
6935,6.29,2.107797834,162.0551067,0,0
6936,6.09,1.580848376,116.9734883,0,0
6937,5.98,1.604731282,109.509235,0,0
6938,5.78,1.687449389,166.8505483,0,0
6939,5.74,1.770167496,164.2256683,0,0
6940,5.59,2.03486544,153.4393267,0,0
6941,5.21,2.754512973,173.6025633,0,0
6942,4.5,4.069730879,155.8546167,0,0
6943,4.19,5.153338085,161.784875,0,0
6944,5.66,4.772834791,149.5606533,0,0
6945,6.76,4.350972444,95.37565667,0.053701133,11.48554502
6946,7.49,4.011828204,377.2771183,0.077665667,42.70877183
6947,8.58,3.714043018,437.3239833,0.107630002,124.9128421
6948,9.72,3.573422235,575.496815,0.033176121,144.3800014
6949,10.05,3.51551956,363.96822,0.046775446,111.394823
6950,10.28,3.51551956,276.4694933,0.054990925,100.3058165
6951,10.41,3.6230531,147.4772983,0.065658009,100.73008
6952,10.25,3.805032936,439.903225,0.00154581,7.986581891
6953,9.65,3.987012772,788.2234583,0.005840333,0
6954,8.61,4.235167094,542.02395,0,0
6955,7.96,4.342700633,404.372345,0,0
6956,6.45,4.350972444,590.6893517,0,0
6957,5.83,4.135905365,774.8485933,0,0
6958,5.2,3.556878614,523.98669,0,0
6959,4.71,2.38228149,131.5064783,0,0
6960,4.15,1.786711118,122.779475,0,0
6961,3.51,1.803286845,100.4510017,0,0
6962,2.78,1.896239775,128.0841917,0,0
6963,2.28,1.989192706,151.9257767,0,0
6964,1.8,2.286642082,157.425775,0,0
6965,1.45,3.095332574,179.8509283,0,0
6966,1.2,4.573284164,144.68441,0,0
6967,1.29,5.790967549,134.4932283,0,0
6968,2.2,5.36338407,115.983755,0,2.898514282
6969,3.65,4.889324127,95.06414333,0.082884833,28.30066861
6970,5.81,4.508217113,176.8292217,0.114955999,51.4375704
6971,7.68,4.173586564,567.697335,0.107148674,152.0890149
6972,9.05,4.015566583,482.175725,0.05086127,227.2195808
6973,9.99,3.950499532,389.6871833,0,211.2625089
6974,10.21,3.950499532,264.7454633,0.015861116,142.7486551
6975,9.96,4.071338341,309.7943067,0.071850431,96.10048572
6976,9.46,4.275834788,166.3873383,0.042968545,0
6977,8.47,4.480331234,522.737285,0.025395594,0
6978,7.63,4.759190024,708.0054333,0,0
6979,7.17,4.880028834,691.1385867,0,0
6980,6.87,4.889324127,680.2152033,0,0
6981,6.61,4.647646508,457.912175,0,0
6982,6.31,3.996975997,529.170085,0,0
6983,6.42,2.677044389,169.588275,0,0
6984,6.61,2.007783292,138.919745,0,0
6985,6.61,1.393342363,109.79233,0,0
6986,6.51,1.465164135,130.517035,0,0
6987,6.49,1.536985906,130.5006717,0,0
6988,6.59,1.766815574,112.2926267,0,0
6989,6.8,2.391664984,128.6076317,0,0
6990,7.1,3.533631148,131.6994533,0,0
6991,7.39,4.474496352,142.636675,0,0
6992,8.19,4.144116204,121.851815,0,0
6993,9.09,3.77782517,88.30753,0.014159657,0
6994,10.27,3.483355908,452.59217,0.041709246,13.47565085
6995,11.49,3.224797531,569.44673,0.066008961,17.69240125
6996,12.33,3.10270052,321.8001833,0.067008048,20.45758882
6997,13.12,3.05242528,389.72613,0.063258036,20.36392019
6998,13.74,3.05242528,440.9524883,0.05196649,16.91594654
6999,14.11,3.145793583,71.10072833,0.048277196,6.829041213
7000,13.81,3.30380148,183.8357433,0.029471002,0
7001,13.07,3.461809377,305.385995,0.01297323,0
7002,11.93,3.677274691,614.1352083,0,0
7003,11.68,3.770642993,704.9266683,0,0
7004,11.74,3.77782517,663.8413333,0,0
7005,11.53,3.591088565,593.2264133,0,0
7006,11.18,3.088336166,270.98304,0,0
7007,10.8,2.068467014,134.314695,0,0
7008,10.51,1.55135026,122.78436,0,0
7009,10.17,1.372264022,113.1259067,0,0
7010,9.68,1.442999281,133.5256217,0,0
7011,9.27,1.51373454,164.8254683,0,0
7012,8.83,1.740087368,158.05074,0,0
7013,8.46,2.35548412,161.9576567,0,0
7014,8.02,3.480174736,151.2479283,0,0
7015,7.67,4.406806627,152.5249083,0,0
7016,7.51,4.081424436,140.92358,0,0
7017,7.49,3.720674616,107.280735,0.012105338,0
7018,7.62,3.430660055,410.8653067,0.02681735,0
7019,7.7,3.176013123,468.1368667,0.031736581,0
7020,7.65,3.055763183,700.37847,0.021424137,0
7021,7.65,3.006248501,428.1368467,0.029369255,0
7022,7.65,3.006248501,386.303625,0.023218762,0
7023,7.78,3.098204338,281.364535,0.0147572,0
7024,7.95,3.253821907,155.975995,0.007539814,0
7025,8.13,3.409439477,334.5961333,0,0
7026,8.38,3.621645254,823.682005,0,0
7027,8.82,3.71360109,723.63491,0,0
7028,8.47,3.720674616,908.0118383,0,0
7029,9.23,3.536762943,368.4203067,0,0
7030,10,3.041616131,269.6417717,0,0
7031,10.14,2.037175455,145.1900367,0,0
7032,9.46,1.527881591,127.0147717,0,0
7033,8.64,0.775191882,111.234245,0,0
7034,8.03,0.812358616,119.9674617,0,0
7035,8.2,0.865453951,144.667435,0,0
7036,9.28,1.035359021,126.7177467,0,0
7037,10.49,1.619407699,135.88947,0,0
7038,11.36,2.925552925,161.0210667,0,0
7039,11.4,3.706054341,167.3097417,0,0
7040,12.54,3.525530204,135.8032367,0,0
7041,13.32,3.047672195,119.2404383,0.038949028,26.41381878
7042,14.36,2.771576456,252.1022633,0.081081524,32.77897487
7043,15.15,2.48486165,314.7673917,0.060204657,121.1535718
7044,15.43,2.293718446,291.9804067,0.031051641,202.2385677
7045,15.8,2.208765911,358.0847733,0,264.9394428
7046,16,2.123813376,255.4368417,0,261.6389721
7047,15.85,2.113194309,126.3029433,0,180.3294309
7048,15.29,2.214075444,573.1538567,0,22.35833291
7049,14,2.357432847,936.8755667,0,0
7050,12.75,2.575123718,941.8720117,0,0
7051,11.79,2.792814589,640.220305,0,0
7052,11.08,2.957410126,704.6783883,0,0
7053,10.87,2.851219457,403.106845,0,0
7054,10.72,2.490171183,141.716505,0,0
7055,10.22,1.587550499,151.5575933,0,0
7056,9.75,0.950406486,114.9259817,0,0
7057,8.97,0.752761324,93.742265,0,0
7058,8.48,0.788852621,110.5423017,0,0
7059,8.06,0.840411615,144.7676483,0,0
7060,7.62,1.005400399,116.6847067,0,0
7061,7.24,1.572549342,163.20926,0,0
7062,7.2,2.840900614,135.5262117,0,0
7063,7.17,3.598817838,155.3632017,0,0
7064,9,3.423517255,125.2022883,0,0
7065,10.68,2.959486302,119.455665,0.045057913,14.24278765
7066,11.95,2.691379529,344.7450917,0.069645449,49.8531479
7067,12.81,2.412960957,369.6668067,0.102127327,117.7708252
7068,13.38,2.227348576,362.3301467,0.078909313,68.05632825
7069,13.11,2.144854184,354.118045,0.10017259,43.46609675
7070,13.04,2.062359792,274.77816,0.088653013,6.65246703
7071,12.89,2.052047993,205.9608483,0.045082923,0
7072,12.63,2.150010084,311.567235,0.022221798,0
7073,12.28,2.28921937,399.1505867,0,0
7074,11.86,2.500611248,415.8207267,0,0
7075,11.38,2.712003127,371.986965,0,0
7076,11.32,2.871836011,491.1566167,0,0
7077,11.14,2.768718021,640.223245,0,0
7078,10.86,2.418116857,398.17514,0,0
7079,10.67,1.541613945,156.12186,0,0
7080,10.12,0.922906007,117.4630217,0,0
7081,9.85,0.720746907,116.19246,0,0
7082,9.51,0.755303265,136.9091917,0,0
7083,9.33,0.804669492,115.03432,0,0
7084,8.76,0.962641416,137.0760767,0,0
7085,8.56,1.505669908,135.3711317,0,0
7086,8.02,2.720079079,140.251415,0,0
7087,7.86,3.445762608,144.1267017,0,0
7088,7.76,3.277917438,133.9853817,0,0
7089,10.28,2.8336214,102.0221733,0.042869939,9.255479772
7090,12.15,2.576917022,544.5482017,0.06098534,36.61068897
7091,13.06,2.310339399,731.391325,0.075320056,143.683369
7092,13.93,2.132620984,446.32637,0.035544042,212.9212349
7093,14.54,2.053635022,345.9563733,0,231.9384611
7094,14.84,1.974649059,458.7616317,0,133.9923766
7095,14.78,1.964775814,274.822895,0.009964519,47.11545542
7096,14.15,2.058571644,384.0390017,0.049371981,0
7097,13.11,2.191860456,454.5206583,0.016291975,0
7098,12.38,2.394261984,332.178715,0,0
7099,11.63,2.596663513,591.8485117,0,0
7100,11.13,2.749698815,636.1782467,0,0
7101,11.07,2.650966362,383.4729733,0,0
7102,11.04,2.315276022,196.3414867,0,0
7103,10.7,1.476050172,135.121335,0,0
7104,10.53,0.883655454,115.1812133,0,0
7105,10.44,0.712055747,118.042565,0,0
7106,10.26,0.746195406,158.7589833,0,0
7107,9.84,0.794966348,165.5588883,0,0
7108,9.7,0.951033361,156.4009017,0,0
7109,9.77,1.487513718,151.4427883,0,0
7110,9.54,2.68727888,117.6798417,0,0
7111,9.09,3.404211721,124.5819483,0,0
7112,9.35,3.23839052,123.1720167,0,0
7113,10.97,2.799452046,128.12041,0.046021459,35.33164242
