,temp_air,ghi,dni,dhi,wind_speed
2023-01-18 15:00:00,0.0,0.36,1.79,5.96,5.96
2023-01-18 16:00:00,0.0,-1.07,1.79,0.0,0.0
2023-01-18 17:00:00,0.0,-2.43,1.72,0.0,0.0
2023-01-18 18:00:00,0.0,-3.42,1.79,0.0,0.0
2023-01-18 19:00:00,0.0,-4.17,1.79,0.0,0.0
2023-01-18 20:00:00,0.0,-4.55,1.93,0.0,0.0
2023-01-18 21:00:00,0.0,-4.75,2.14,0.0,0.0
2023-01-18 22:00:00,0.0,-4.62,2.48,0.0,0.0
2023-01-18 23:00:00,0.0,-4.15,2.83,0.0,0.0
2023-01-19 00:00:00,0.0,-3.58,2.97,0.0,0.0
2023-01-19 01:00:00,0.0,-3.31,3.03,0.0,0.0
2023-01-19 02:00:00,0.0,-3.05,3.17,0.0,0.0
2023-01-19 03:00:00,0.0,-2.79,3.38,0.0,0.0
2023-01-19 04:00:00,0.0,-2.6,3.59,0.0,0.0
2023-01-19 05:00:00,0.0,-2.42,3.66,0.0,0.0
2023-01-19 06:00:00,0.0,-2.23,3.79,0.0,0.0
2023-01-19 07:00:00,0.0,-1.42,4.07,7.8,7.8
2023-01-19 08:00:00,0.0,-1.1,4.21,46.57,46.57
2023-01-19 09:00:00,0.0,-0.67,5.31,60.98,60.98
2023-01-19 10:00:00,9.58,-0.19,5.31,97.25,106.83
2023-01-19 11:00:00,55.66,0.24,5.03,91.87,147.53
2023-01-19 12:00:00,57.43,0.33,4.76,76.28,133.71
2023-01-19 13:00:00,12.96,0.09,4.07,61.22,74.18
2023-01-19 14:00:00,14.7,-0.15,3.17,40.59,55.29
2023-01-19 15:00:00,0.0,-0.49,3.03,4.07,4.07
2023-01-19 16:00:00,0.0,-1.0,2.28,0.0,0.0
2023-01-19 17:00:00,0.0,-1.21,2.14,0.0,0.0
2023-01-19 18:00:00,0.0,-1.45,2.14,0.0,0.0
2023-01-19 19:00:00,0.0,-0.86,2.69,0.0,0.0
2023-01-19 20:00:00,0.0,-0.69,2.62,0.0,0.0
2023-01-19 21:00:00,0.0,-0.64,2.48,0.0,0.0
2023-01-19 22:00:00,0.0,-0.61,2.41,0.0,0.0
2023-01-19 23:00:00,0.0,-0.87,2.07,0.0,0.0
2023-01-20 00:00:00,0.0,-0.98,1.93,0.0,0.0
2023-01-20 01:00:00,0.0,-0.76,2.0,0.0,0.0
2023-01-20 02:00:00,0.0,-0.88,2.14,0.0,0.0
2023-01-20 03:00:00,0.0,-1.06,2.21,0.0,0.0
2023-01-20 04:00:00,0.0,-1.59,2.14,0.0,0.0
2023-01-20 05:00:00,0.0,-1.97,2.07,0.0,0.0
2023-01-20 06:00:00,0.0,-2.63,1.93,0.0,0.0
2023-01-20 07:00:00,0.0,-2.6,1.66,8.01,8.01
2023-01-20 08:00:00,0.0,-2.9,1.38,37.11,37.11
2023-01-20 09:00:00,0.0,-1.26,1.52,55.87,55.87
2023-01-20 10:00:00,23.4,0.01,1.86,62.04,85.44
2023-01-20 11:00:00,118.61,0.74,1.45,88.59,207.2
2023-01-20 12:00:00,185.13,1.37,1.31,100.72,285.85
2023-01-20 13:00:00,146.26,1.63,1.17,105.0,251.26
2023-01-20 14:00:00,118.18,1.56,1.03,64.23,182.41
2023-01-20 15:00:00,0.0,1.2,0.69,5.8,5.8
2023-01-20 16:00:00,0.0,0.68,0.21,0.0,0.0
2023-01-20 17:00:00,0.0,0.37,0.21,0.0,0.0
2023-01-20 18:00:00,0.0,-0.13,0.41,0.0,0.0
2023-01-20 19:00:00,0.0,-1.4,0.76,0.0,0.0
2023-01-20 20:00:00,0.0,-2.49,0.9,0.0,0.0
2023-01-20 21:00:00,0.0,-3.43,1.1,0.0,0.0
2023-01-20 22:00:00,0.0,-4.22,1.24,0.0,0.0
2023-01-20 23:00:00,0.0,-4.38,1.31,0.0,0.0
2023-01-21 00:00:00,0.0,-4.19,1.38,0.0,0.0
2023-01-21 01:00:00,0.0,-3.74,1.72,0.0,0.0
2023-01-21 02:00:00,0.0,-3.25,2.0,0.0,0.0
2023-01-21 03:00:00,0.0,-2.73,2.14,0.0,0.0
2023-01-21 04:00:00,0.0,-2.71,2.28,0.0,0.0
2023-01-21 05:00:00,0.0,-2.56,2.62,0.0,0.0
2023-01-21 06:00:00,0.0,-2.55,3.1,0.0,0.0
2023-01-21 07:00:00,0.0,-2.77,3.38,5.15,5.15
2023-01-21 08:00:00,0.0,-2.58,3.38,22.82,22.82
2023-01-21 09:00:00,0.0,-2.07,3.79,48.63,48.63
2023-01-21 10:00:00,0.05,-1.56,3.93,67.76,67.81
2023-01-21 11:00:00,0.07,-1.01,3.93,59.72,59.79
2023-01-21 12:00:00,0.2,-0.69,3.86,68.33,68.53
2023-01-21 13:00:00,2.55,-0.32,4.41,72.85,75.4
2023-01-21 14:00:00,0.2,-0.03,4.76,34.08,34.28
2023-01-21 15:00:00,0.0,-0.18,4.28,4.68,4.68
2023-01-21 16:00:00,0.0,-0.31,4.55,0.0,0.0
2023-01-21 17:00:00,0.0,-0.23,4.97,0.0,0.0
2023-01-21 18:00:00,0.0,-0.23,5.24,0.0,0.0
2023-01-21 19:00:00,0.0,-0.42,5.38,0.0,0.0
2023-01-21 20:00:00,0.0,-0.55,5.45,0.0,0.0
2023-01-21 21:00:00,0.0,-0.61,5.31,0.0,0.0
2023-01-21 22:00:00,0.0,-0.62,5.17,0.0,0.0
2023-01-21 23:00:00,0.0,-0.55,4.83,0.0,0.0
2023-01-22 00:00:00,0.0,-0.44,4.34,0.0,0.0
2023-01-22 01:00:00,0.0,-0.29,4.0,0.0,0.0
2023-01-22 02:00:00,0.0,-0.23,3.79,0.0,0.0
2023-01-22 03:00:00,0.0,-0.21,3.45,0.0,0.0
2023-01-22 04:00:00,0.0,-0.25,3.1,0.0,0.0
2023-01-22 05:00:00,0.0,-0.39,2.9,0.0,0.0
2023-01-22 06:00:00,0.0,-0.39,2.76,0.0,0.0
2023-01-22 07:00:00,0.0,-0.66,2.62,3.47,3.47
2023-01-22 08:00:00,0.0,-0.65,2.41,21.98,21.98
2023-01-22 09:00:00,0.0,-0.48,2.69,60.1,60.1
2023-01-22 10:00:00,0.11,-0.07,2.83,73.69,73.8
2023-01-22 11:00:00,1.88,0.15,2.83,79.73,81.61
2023-01-22 12:00:00,3.56,0.37,2.62,64.7,68.26
2023-01-22 13:00:00,23.03,0.39,2.34,56.31,79.34
2023-01-22 14:00:00,1.57,0.42,2.34,30.61,32.18
2023-01-22 15:00:00,0.0,0.23,2.07,4.54,4.54
2023-01-22 16:00:00,0.0,-0.02,2.0,0.0,0.0
2023-01-22 17:00:00,0.0,-0.15,2.0,0.0,0.0
2023-01-22 18:00:00,0.0,-0.11,2.07,0.0,0.0
2023-01-22 19:00:00,0.0,-0.45,1.93,0.0,0.0
2023-01-22 20:00:00,0.0,-0.48,1.86,0.0,0.0
2023-01-22 21:00:00,0.0,-0.57,1.79,0.0,0.0
2023-01-22 22:00:00,0.0,-0.57,1.86,0.0,0.0
2023-01-22 23:00:00,0.0,-0.51,1.93,0.0,0.0
2023-01-23 00:00:00,0.0,-0.53,1.93,0.0,0.0
2023-01-23 01:00:00,0.0,-0.95,1.93,0.0,0.0
2023-01-23 02:00:00,0.0,-1.06,1.93,0.0,0.0
2023-01-23 03:00:00,0.0,-1.11,1.79,0.0,0.0
2023-01-23 04:00:00,0.0,-1.02,1.66,0.0,0.0
2023-01-23 05:00:00,0.0,-1.03,1.66,0.0,0.0
2023-01-23 06:00:00,0.0,-0.99,1.86,0.0,0.0
2023-01-23 07:00:00,0.0,-0.94,1.93,6.2,6.2
2023-01-23 08:00:00,0.0,-0.85,2.28,28.62,28.62
2023-01-23 09:00:00,0.0,-0.62,2.62,46.29,46.29
2023-01-23 10:00:00,0.02,-0.38,2.69,57.28,57.3
2023-01-23 11:00:00,5.4,-0.25,2.28,77.12,82.52
2023-01-23 12:00:00,6.82,0.09,2.21,78.66,85.48
2023-01-23 13:00:00,1.25,0.28,2.41,65.34,66.59
2023-01-23 14:00:00,3.84,0.36,2.48,23.26,27.1
2023-01-23 15:00:00,0.0,0.2,2.41,5.82,5.82
2023-01-23 16:00:00,0.0,0.04,2.28,0.0,0.0
2023-01-23 17:00:00,0.0,0.03,2.48,0.0,0.0
2023-01-23 18:00:00,0.0,-0.13,2.62,0.0,0.0
2023-01-23 19:00:00,0.0,-0.3,2.97,0.0,0.0
2023-01-23 20:00:00,0.0,-0.45,2.97,0.0,0.0
2023-01-23 21:00:00,0.0,-0.49,2.83,0.0,0.0
2023-01-23 22:00:00,0.0,-0.46,2.69,0.0,0.0
2023-01-23 23:00:00,0.0,-0.51,2.62,0.0,0.0
2023-01-24 00:00:00,0.0,-0.71,2.55,0.0,0.0
2023-01-24 01:00:00,0.0,-0.76,2.48,0.0,0.0
2023-01-24 02:00:00,0.0,-0.99,2.28,0.0,0.0
2023-01-24 03:00:00,0.0,-1.03,2.07,0.0,0.0
2023-01-24 04:00:00,0.0,-1.49,2.0,0.0,0.0
2023-01-24 05:00:00,0.0,-1.49,2.07,0.0,0.0
2023-01-24 06:00:00,0.0,-1.41,2.21,0.0,0.0
2023-01-24 07:00:00,0.0,-1.88,2.21,7.13,7.13
2023-01-24 08:00:00,0.0,-1.52,2.21,39.49,39.49
2023-01-24 09:00:00,0.0,-1.17,2.14,57.2,57.2
2023-01-24 10:00:00,1.64,-0.76,2.28,97.96,99.6
2023-01-24 11:00:00,12.1,-0.27,2.41,121.8,133.9
2023-01-24 12:00:00,4.6,0.18,2.62,86.14,90.74
2023-01-24 13:00:00,3.29,0.35,2.55,63.62,66.91
2023-01-24 14:00:00,15.39,0.38,2.62,38.25,53.64
2023-01-24 15:00:00,0.0,0.19,2.14,5.42,5.42
2023-01-24 16:00:00,0.0,-0.18,1.86,0.0,0.0
2023-01-24 17:00:00,0.0,-0.88,1.72,0.0,0.0
2023-01-24 18:00:00,0.0,-0.94,1.59,0.0,0.0
2023-01-24 19:00:00,0.0,-1.94,1.52,0.0,0.0
2023-01-24 20:00:00,0.0,-1.93,1.45,0.0,0.0
2023-01-24 21:00:00,0.0,-1.91,1.38,0.0,0.0
2023-01-24 22:00:00,0.0,-1.85,1.31,0.0,0.0
2023-01-24 23:00:00,0.0,-1.92,1.31,0.0,0.0
2023-01-25 00:00:00,0.0,-1.74,1.17,0.0,0.0
2023-01-25 01:00:00,0.0,-1.94,1.1,0.0,0.0
2023-01-25 02:00:00,0.0,-2.02,1.1,0.0,0.0
2023-01-25 03:00:00,0.0,-2.36,1.17,0.0,0.0
2023-01-25 04:00:00,0.0,-2.45,1.17,0.0,0.0
2023-01-25 05:00:00,0.0,-2.87,1.31,0.0,0.0
2023-01-25 06:00:00,0.0,-2.71,1.24,0.0,0.0
2023-01-25 07:00:00,0.0,-2.81,0.48,8.05,8.05
2023-01-25 08:00:00,0.0,-3.17,0.69,43.47,43.47
2023-01-25 09:00:00,0.0,-2.44,0.69,67.46,67.46
2023-01-25 10:00:00,5.6,-1.82,0.9,99.13,104.73
2023-01-25 11:00:00,18.43,-1.38,1.03,132.0,150.43
2023-01-25 12:00:00,23.4,-0.89,1.03,110.42,133.82
2023-01-25 13:00:00,32.73,-0.77,0.9,91.0,123.73
2023-01-25 14:00:00,22.6,-0.66,0.76,51.09,73.69
2023-01-25 15:00:00,0.0,-0.87,0.69,9.31,9.31
2023-01-25 16:00:00,0.0,-1.13,0.55,0.0,0.0
2023-01-25 17:00:00,0.0,-1.46,0.55,0.0,0.0
2023-01-25 18:00:00,0.0,-1.97,0.9,0.0,0.0
2023-01-25 19:00:00,0.0,-2.34,1.03,0.0,0.0
2023-01-25 20:00:00,0.0,-2.53,1.24,0.0,0.0
2023-01-25 21:00:00,0.0,-2.72,1.52,0.0,0.0
2023-01-25 22:00:00,0.0,-2.65,1.52,0.0,0.0
2023-01-25 23:00:00,0.0,-3.07,1.17,0.0,0.0
2023-01-26 00:00:00,0.0,-3.39,1.03,0.0,0.0
2023-01-26 01:00:00,0.0,-3.55,1.03,0.0,0.0
2023-01-26 02:00:00,0.0,-3.54,0.97,0.0,0.0
2023-01-26 03:00:00,0.0,-4.06,1.17,0.0,0.0
2023-01-26 04:00:00,0.0,-4.14,1.24,0.0,0.0
2023-01-26 05:00:00,0.0,-4.09,1.31,0.0,0.0
2023-01-26 06:00:00,0.0,-4.2,1.31,0.0,0.0
2023-01-26 07:00:00,0.0,-4.35,1.17,10.14,10.14
2023-01-26 08:00:00,0.0,-4.26,1.17,44.35,44.35
2023-01-26 09:00:00,0.0,-3.62,1.45,80.06,80.06
2023-01-26 10:00:00,8.4,-2.69,1.59,104.62,113.02
2023-01-26 11:00:00,42.21,-1.95,1.45,108.31,150.52
2023-01-26 12:00:00,34.63,-1.41,1.52,127.18,161.81
2023-01-26 13:00:00,7.34,-1.01,1.59,72.63,79.97
2023-01-26 14:00:00,5.94,-1.03,1.38,52.02,57.96
2023-01-26 15:00:00,27.71,-1.16,1.24,12.75,40.46
2023-01-26 16:00:00,0.0,-1.48,0.97,0.0,0.0
2023-01-26 17:00:00,0.0,-1.8,0.9,0.0,0.0
2023-01-26 18:00:00,0.0,-2.05,0.97,0.0,0.0
2023-01-26 19:00:00,0.0,-2.33,0.97,0.0,0.0
2023-01-26 20:00:00,0.0,-2.38,0.9,0.0,0.0
2023-01-26 21:00:00,0.0,-2.32,0.83,0.0,0.0
2023-01-26 22:00:00,0.0,-2.49,0.9,0.0,0.0
2023-01-26 23:00:00,0.0,-2.51,0.9,0.0,0.0
2023-01-27 00:00:00,0.0,-2.41,0.9,0.0,0.0
2023-01-27 01:00:00,0.0,-2.22,0.9,0.0,0.0
2023-01-27 02:00:00,0.0,-2.07,0.97,0.0,0.0
2023-01-27 03:00:00,0.0,-1.99,1.1,0.0,0.0
2023-01-27 04:00:00,0.0,-1.79,1.17,0.0,0.0
2023-01-27 05:00:00,0.0,-1.63,1.24,0.0,0.0
2023-01-27 06:00:00,0.0,-1.48,1.24,0.0,0.0
2023-01-27 07:00:00,0.0,-1.16,1.79,4.18,4.18
2023-01-27 08:00:00,0.0,-0.84,1.93,19.36,19.36
2023-01-27 09:00:00,0.0,-0.32,1.86,33.17,33.17
2023-01-27 10:00:00,0.08,0.18,2.0,45.15,45.23
2023-01-27 11:00:00,0.0,0.59,2.97,78.02,78.02
2023-01-27 12:00:00,0.0,0.87,3.1,56.4,56.4
2023-01-27 13:00:00,3.08,0.87,3.31,49.76,52.84
2023-01-27 14:00:00,0.53,0.84,3.24,23.25,23.78
2023-01-27 15:00:00,0.0,0.65,3.66,5.55,5.55
2023-01-27 16:00:00,0.0,0.43,3.45,0.0,0.0
2023-01-27 17:00:00,0.0,0.28,3.38,0.0,0.0
2023-01-27 18:00:00,0.0,0.15,3.52,0.0,0.0
2023-01-27 19:00:00,0.0,-0.11,3.45,0.0,0.0
2023-01-27 20:00:00,0.0,-0.31,3.38,0.0,0.0
2023-01-27 21:00:00,0.0,-0.49,3.31,0.0,0.0
2023-01-27 22:00:00,0.0,-0.69,3.1,0.0,0.0
2023-01-27 23:00:00,0.0,-0.88,2.83,0.0,0.0
2023-01-28 00:00:00,0.0,-1.18,2.34,0.0,0.0
2023-01-28 01:00:00,0.0,-1.77,1.93,0.0,0.0
2023-01-28 02:00:00,0.0,-2.52,1.79,0.0,0.0
2023-01-28 03:00:00,0.0,-3.42,1.79,0.0,0.0
2023-01-28 04:00:00,0.0,-4.24,1.72,0.0,0.0
2023-01-28 05:00:00,0.0,-4.74,1.52,0.0,0.0
2023-01-28 06:00:00,0.0,-4.93,1.24,0.0,0.0
2023-01-28 07:00:00,0.0,-5.09,1.31,12.56,12.56
2023-01-28 08:00:00,0.0,-3.94,0.9,39.65,39.65
2023-01-28 09:00:00,0.0,-3.2,0.83,72.46,72.46
2023-01-28 10:00:00,22.61,-3.86,1.17,75.74,98.35
2023-01-28 11:00:00,61.61,-1.87,1.72,111.5,173.11
2023-01-28 12:00:00,54.79,-1.42,1.79,121.5,176.29
2023-01-28 13:00:00,17.41,-1.26,1.52,95.84,113.25
2023-01-28 14:00:00,56.16,-1.23,1.24,64.85,121.01
2023-01-28 15:00:00,28.79,-1.3,1.1,16.16,44.95
2023-01-28 16:00:00,0.0,-2.28,1.17,0.0,0.0
2023-01-28 17:00:00,0.0,-3.21,1.1,0.0,0.0
2023-01-28 18:00:00,0.0,-4.33,1.38,0.0,0.0
2023-01-28 19:00:00,0.0,-5.11,1.59,0.0,0.0
2023-01-28 20:00:00,0.0,-6.0,1.72,0.0,0.0
2023-01-28 21:00:00,0.0,-6.56,1.79,0.0,0.0
2023-01-28 22:00:00,0.0,-7.06,1.86,0.0,0.0
2023-01-28 23:00:00,0.0,-7.57,1.93,0.0,0.0
2023-01-29 00:00:00,0.0,-7.77,1.93,0.0,0.0
2023-01-29 01:00:00,0.0,-8.15,2.07,0.0,0.0
2023-01-29 02:00:00,0.0,-7.6,2.0,0.0,0.0
2023-01-29 03:00:00,0.0,-7.06,2.07,0.0,0.0
2023-01-29 04:00:00,0.0,-7.0,2.07,0.0,0.0
2023-01-29 05:00:00,0.0,-6.64,2.14,0.0,0.0
2023-01-29 06:00:00,0.0,-5.41,2.21,0.0,0.0
2023-01-29 07:00:00,0.0,-3.94,2.41,10.91,10.91
2023-01-29 08:00:00,0.0,-2.96,2.55,36.95,36.95
2023-01-29 09:00:00,0.0,-2.14,2.48,74.95,74.95
2023-01-29 10:00:00,1.73,-1.44,2.83,111.21,112.94
2023-01-29 11:00:00,73.81,-0.8,3.38,94.62,168.43
2023-01-29 12:00:00,35.18,-0.29,3.59,113.88,149.06
2023-01-29 13:00:00,48.85,-0.12,3.72,97.88,146.73
2023-01-29 14:00:00,19.65,0.0,3.79,62.79,82.44
2023-01-29 15:00:00,17.58,-0.13,3.38,15.94,33.52
2023-01-29 16:00:00,0.0,-0.68,3.38,0.0,0.0
2023-01-29 17:00:00,0.0,-1.0,3.59,0.0,0.0
2023-01-29 18:00:00,0.0,-1.44,3.72,0.0,0.0
2023-01-29 19:00:00,0.0,-2.11,4.14,0.0,0.0
2023-01-29 20:00:00,0.0,-2.28,4.34,0.0,0.0
2023-01-29 21:00:00,0.0,-2.42,4.41,0.0,0.0
2023-01-29 22:00:00,0.0,-2.2,4.69,0.0,0.0
2023-01-29 23:00:00,0.0,-1.88,5.1,0.0,0.0
2023-01-30 00:00:00,0.0,-1.4,5.38,0.0,0.0
2023-01-30 01:00:00,0.0,-0.57,5.59,0.0,0.0
2023-01-30 02:00:00,0.0,0.03,5.86,0.0,0.0
2023-01-30 03:00:00,0.0,0.39,6.07,0.0,0.0
2023-01-30 04:00:00,0.0,0.93,6.28,0.0,0.0
2023-01-30 05:00:00,0.0,1.37,6.21,0.0,0.0
2023-01-30 06:00:00,0.0,1.64,6.21,0.0,0.0
2023-01-30 07:00:00,0.0,1.57,6.21,5.72,5.72
2023-01-30 08:00:00,0.0,2.0,6.14,41.86,41.86
2023-01-30 09:00:00,0.0,2.58,6.21,68.07,68.07
2023-01-30 10:00:00,11.02,3.07,6.41,109.75,120.77
2023-01-30 11:00:00,70.33,3.44,5.79,111.04,181.37
2023-01-30 12:00:00,85.23,3.45,6.34,113.27,198.5
2023-01-30 13:00:00,124.61,3.4,7.93,100.86,225.47
2023-01-30 14:00:00,21.94,3.76,7.79,56.27,78.21
2023-01-30 15:00:00,71.81,3.52,7.38,21.54,93.35
2023-01-30 16:00:00,0.0,3.31,7.38,0.0,0.0
2023-01-30 17:00:00,0.0,3.15,6.83,0.0,0.0
2023-01-30 18:00:00,0.0,2.78,6.14,0.0,0.0
2023-01-30 19:00:00,0.0,2.55,6.21,0.0,0.0
2023-01-30 20:00:00,0.0,2.42,6.07,0.0,0.0
2023-01-30 21:00:00,0.0,2.11,5.93,0.0,0.0
2023-01-30 22:00:00,0.0,1.86,5.86,0.0,0.0
2023-01-30 23:00:00,0.0,1.72,5.66,0.0,0.0
2023-01-31 00:00:00,0.0,1.71,5.31,0.0,0.0
2023-01-31 01:00:00,0.0,1.78,4.97,0.0,0.0
2023-01-31 02:00:00,0.0,1.55,4.83,0.0,0.0
2023-01-31 03:00:00,0.0,1.47,4.97,0.0,0.0
2023-01-31 04:00:00,0.0,1.48,4.83,0.0,0.0
2023-01-31 05:00:00,0.0,1.6,4.83,0.0,0.0
2023-01-31 06:00:00,0.0,1.48,4.69,0.0,0.0
2023-01-31 07:00:00,0.0,1.7,4.69,13.45,13.45
2023-01-31 08:00:00,0.0,1.74,4.76,49.87,49.87
2023-01-31 09:00:00,0.0,2.31,5.1,75.56,75.56
2023-01-31 10:00:00,2.6,2.94,5.24,94.81,97.41
2023-01-31 11:00:00,8.92,3.06,5.59,52.56,61.48
2023-01-31 12:00:00,6.82,2.64,6.0,82.43,89.25
2023-01-31 13:00:00,32.88,2.89,6.28,103.12,136.0
2023-01-31 14:00:00,14.19,3.13,6.69,40.48,54.67
2023-01-31 15:00:00,0.0,3.08,6.28,5.12,5.12
2023-01-31 16:00:00,0.0,3.15,6.0,0.0,0.0
2023-01-31 17:00:00,0.0,3.41,5.79,0.0,0.0
2023-01-31 18:00:00,0.0,3.74,6.07,0.0,0.0
2023-01-31 19:00:00,0.0,3.64,5.93,0.0,0.0
2023-01-31 20:00:00,0.0,3.76,6.07,0.0,0.0
2023-01-31 21:00:00,0.0,3.89,6.62,0.0,0.0
2023-01-31 22:00:00,0.0,3.42,6.07,0.0,0.0
2023-01-31 23:00:00,0.0,2.95,5.72,0.0,0.0
2023-02-01 00:00:00,0.0,2.73,5.52,0.0,0.0
2023-02-01 01:00:00,0.0,2.51,5.31,0.0,0.0
2023-02-01 02:00:00,0.0,2.29,5.31,0.0,0.0
2023-02-01 03:00:00,0.0,2.41,5.52,0.0,0.0
2023-02-01 04:00:00,0.0,2.67,5.66,0.0,0.0
2023-02-01 05:00:00,0.0,2.55,5.79,0.0,0.0
2023-02-01 06:00:00,0.0,2.48,6.0,0.0,0.0
2023-02-01 07:00:00,0.0,2.15,6.07,8.81,8.81
2023-02-01 08:00:00,0.0,2.14,6.41,48.59,48.59
2023-02-01 09:00:00,0.0,2.57,6.83,74.83,74.83
2023-02-01 10:00:00,11.69,3.42,6.83,97.52,109.21
2023-02-01 11:00:00,90.74,3.89,6.14,122.26,213.0
2023-02-01 12:00:00,50.08,4.61,7.03,143.11,193.19
2023-02-01 13:00:00,3.87,4.44,6.62,88.45,92.32
2023-02-01 14:00:00,7.68,3.22,6.69,32.24,39.92
2023-02-01 15:00:00,21.35,3.17,7.45,16.49,37.84
2023-02-01 16:00:00,0.0,2.97,6.9,0.0,0.0
2023-02-01 17:00:00,0.0,2.61,6.34,0.0,0.0
2023-02-01 18:00:00,0.0,2.84,6.41,0.0,0.0
2023-02-01 19:00:00,0.0,3.18,6.48,0.0,0.0
2023-02-01 20:00:00,0.0,3.07,6.62,0.0,0.0
2023-02-01 21:00:00,0.0,2.76,6.62,0.0,0.0
2023-02-01 22:00:00,0.0,2.77,6.76,0.0,0.0
2023-02-01 23:00:00,0.0,2.6,6.55,0.0,0.0
2023-02-02 00:00:00,0.0,2.62,6.55,0.0,0.0
2023-02-02 01:00:00,0.0,2.4,6.55,0.0,0.0
2023-02-02 02:00:00,0.0,2.45,6.41,0.0,0.0
2023-02-02 03:00:00,0.0,2.32,6.14,0.0,0.0
2023-02-02 04:00:00,0.0,2.37,5.86,0.0,0.0
2023-02-02 05:00:00,0.0,2.35,5.52,0.0,0.0
2023-02-02 06:00:00,0.0,2.24,5.03,0.0,0.0
2023-02-02 07:00:00,0.0,2.55,4.76,18.04,18.04
2023-02-02 08:00:00,0.0,2.69,4.41,66.66,66.66
2023-02-02 09:00:00,0.0,3.01,4.07,88.63,88.63
2023-02-02 10:00:00,1.81,3.2,4.55,121.19,123.0
2023-02-02 11:00:00,32.46,3.23,3.79,118.75,151.21
2023-02-02 12:00:00,46.1,3.3,4.0,124.98,171.08
2023-02-02 13:00:00,34.09,3.61,4.48,101.28,135.37
2023-02-02 14:00:00,7.86,3.6,3.72,59.38,67.24
2023-02-02 15:00:00,7.88,3.47,3.45,20.26,28.14
2023-02-02 16:00:00,0.0,2.88,2.62,0.0,0.0
2023-02-02 17:00:00,0.0,2.56,2.34,0.0,0.0
2023-02-02 18:00:00,0.0,2.44,2.0,0.0,0.0
2023-02-02 19:00:00,0.0,2.19,1.86,0.0,0.0
2023-02-02 20:00:00,0.0,2.14,1.45,0.0,0.0
2023-02-02 21:00:00,0.0,2.11,1.45,0.0,0.0
2023-02-02 22:00:00,0.0,2.43,1.79,0.0,0.0
2023-02-02 23:00:00,0.0,3.19,2.69,0.0,0.0
2023-02-03 00:00:00,0.0,4.29,4.21,0.0,0.0
2023-02-03 01:00:00,0.0,4.98,5.03,0.0,0.0
2023-02-03 02:00:00,0.0,5.3,5.59,0.0,0.0
2023-02-03 03:00:00,0.0,5.45,5.72,0.0,0.0
2023-02-03 04:00:00,0.0,5.54,5.93,0.0,0.0
2023-02-03 05:00:00,0.0,5.62,6.07,0.0,0.0
2023-02-03 06:00:00,0.0,5.69,6.41,0.0,0.0
2023-02-03 07:00:00,0.0,5.7,7.03,5.96,5.96
2023-02-03 08:00:00,0.0,5.79,7.03,19.6,19.6
2023-02-03 09:00:00,0.0,5.92,7.24,29.95,29.95
2023-02-03 10:00:00,0.0,6.12,7.52,36.12,36.12
2023-02-03 11:00:00,0.0,6.35,7.66,44.63,44.63
2023-02-03 12:00:00,0.66,6.47,7.72,39.48,40.14
2023-02-03 13:00:00,10.64,6.55,8.21,93.07,103.71
2023-02-03 14:00:00,30.12,6.58,7.45,67.77,97.89
2023-02-03 15:00:00,8.29,6.26,6.83,19.95,28.24
2023-02-03 16:00:00,0.0,5.74,6.48,0.0,0.0
2023-02-03 17:00:00,0.0,5.43,6.55,0.0,0.0
2023-02-03 18:00:00,0.0,5.27,6.83,0.0,0.0
2023-02-03 19:00:00,0.0,4.39,7.17,0.0,0.0
2023-02-03 20:00:00,0.0,4.18,7.17,0.0,0.0
2023-02-03 21:00:00,0.0,4.27,7.24,0.0,0.0
2023-02-03 22:00:00,0.0,4.3,6.97,0.0,0.0
2023-02-03 23:00:00,0.0,4.36,6.41,0.0,0.0
2023-02-04 00:00:00,0.0,4.23,5.86,0.0,0.0
2023-02-04 01:00:00,0.0,3.92,5.1,0.0,0.0
2023-02-04 02:00:00,0.0,3.22,4.41,0.0,0.0
2023-02-04 03:00:00,0.0,2.24,3.31,0.0,0.0
2023-02-04 04:00:00,0.0,1.52,2.69,0.0,0.0
2023-02-04 05:00:00,0.0,0.71,2.28,0.0,0.0
2023-02-04 06:00:00,0.0,0.32,1.93,0.0,0.0
2023-02-04 07:00:00,0.0,0.13,2.07,18.76,18.76
2023-02-04 08:00:00,0.0,0.2,1.79,56.6,56.6
2023-02-04 09:00:00,0.0,1.12,2.28,74.99,74.99
2023-02-04 10:00:00,14.31,1.65,2.0,99.95,114.26
2023-02-04 11:00:00,29.77,2.0,1.66,135.31,165.08
2023-02-04 12:00:00,77.03,2.24,1.24,135.19,212.22
2023-02-04 13:00:00,31.69,2.45,0.97,104.98,136.67
2023-02-04 14:00:00,45.69,2.45,1.17,68.38,114.07
2023-02-04 15:00:00,73.94,2.25,1.31,24.77,98.71
2023-02-04 16:00:00,0.0,1.87,1.24,0.0,0.0
2023-02-04 17:00:00,0.0,1.03,1.17,0.0,0.0
2023-02-04 18:00:00,0.0,-0.17,1.03,0.0,0.0
2023-02-04 19:00:00,0.0,-2.09,1.24,0.0,0.0
2023-02-04 20:00:00,0.0,-2.75,1.17,0.0,0.0
2023-02-04 21:00:00,0.0,-2.42,0.9,0.0,0.0
2023-02-04 22:00:00,0.0,-2.6,0.9,0.0,0.0
