time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,global
2023-06-30 11:30:00+00:00,2.81,130.86,4.6,61.62,17.02,2.34,0,135.46,138.27
2023-06-30 12:30:00+00:00,8.27,107.19,3.93,58.65,17.26,2.14,0,111.12,119.39
2023-06-30 13:30:00+00:00,14.4,129.65,4.79,52.29,17.41,2,0,134.44,148.84
2023-06-30 14:30:00+00:00,55.34,181.15,7.15,44.04,17.87,1.93,0,188.3,243.64
2023-06-30 15:30:00+00:00,77.16,148.77,6.07,34.96,18.61,2,0,154.84,232
2023-06-30 16:30:00+00:00,219.63,125.51,6.23,25.64,19.03,2.21,0,131.74,351.37
2023-06-30 17:30:00+00:00,166.98,56.24,3,16.49,19.24,2.34,0,59.24,226.22
2023-06-30 18:30:00+00:00,113.28,51.66,1.71,7.86,18.73,1.86,0,53.37,166.65
2023-06-30 19:30:00+00:00,0,3.3,0.12,0.07,17.9,1.52,0,3.42,3.42
2023-06-30 20:30:00+00:00,0,0,0,0,16.78,1.52,0,0,0
2023-06-30 21:30:00+00:00,0,0,0,0,15.75,1.66,0,0,0
2023-06-30 22:30:00+00:00,0,0,0,0,14.91,1.72,0,0,0
2023-06-30 23:30:00+00:00,0,0,0,0,14.34,1.59,0,0,0
2023-07-01 00:30:00+00:00,0,0,0,0,13.56,1.52,0,0,0
2023-07-01 01:30:00+00:00,0,0,0,0,12.69,1.52,0,0,0
2023-07-01 02:30:00+00:00,0,0,0,0,11.91,1.52,0,0,0
2023-07-01 03:30:00+00:00,0,10.16,0.38,2.39,11.41,1.52,0,10.54,10.54
2023-07-01 04:30:00+00:00,0,38.25,1.44,10.49,11.83,1.52,0,39.69,39.69
2023-07-01 05:30:00+00:00,0,64.12,2.42,19.33,13.55,1.59,0,66.54,66.54
2023-07-01 06:30:00+00:00,0,116.25,4.39,28.57,16.25,2.14,0,120.64,120.64
2023-07-01 07:30:00+00:00,0,132.62,5.01,37.86,17.14,3.66,0,137.63,137.63
2023-07-01 08:30:00+00:00,34.49,148.41,16.46,46.76,18.66,4.62,0,164.87,199.36
2023-07-01 09:30:00+00:00,186.17,126.41,21.71,54.54,20.22,5.24,0,148.12,334.29
2023-07-01 10:30:00+00:00,239.03,192.4,19.9,59.99,21.56,5.86,0,212.3,451.33
2023-07-01 11:30:00+00:00,224.98,256.36,17.5,61.56,22.45,6.41,0,273.86,498.84
2023-07-01 12:30:00+00:00,55.05,201.13,8.51,58.61,22.8,6.48,0,209.64,264.69
2023-07-01 13:30:00+00:00,13.37,162.6,5.89,52.26,21.78,6.07,0,168.49,181.86
2023-07-01 14:30:00+00:00,28.68,115.07,4.48,44.02,20.87,5.86,0,119.55,148.23
2023-07-01 15:30:00+00:00,21.5,71.65,2.78,34.94,19.93,5.59,0,74.43,95.93
2023-07-01 16:30:00+00:00,4.89,76.22,2.67,25.62,19.05,5.17,0,78.89,83.78
2023-07-01 17:30:00+00:00,13.2,27.3,1.04,16.47,18.03,4.48,0,28.34,41.54
2023-07-01 18:30:00+00:00,38.41,17.27,0.7,7.83,17.25,4,0,17.97,56.38
2023-07-01 19:30:00+00:00,0,1.4,0.05,0.04,16.79,4.07,0,1.45,1.45
2023-07-01 20:30:00+00:00,0,0,0,0,16.61,3.79,0,0,0
2023-07-01 21:30:00+00:00,0,0,0,0,16.29,3.79,0,0,0
2023-07-01 22:30:00+00:00,0,0,0,0,16.43,3.93,0,0,0
2023-07-01 23:30:00+00:00,0,0,0,0,16.23,3.72,0,0,0
2023-07-02 00:30:00+00:00,0,0,0,0,15.88,3.38,0,0,0
2023-07-02 01:30:00+00:00,0,0,0,0,15.62,3.24,0,0,0
2023-07-02 02:30:00+00:00,0,0,0,0,15.37,3.17,0,0,0
2023-07-02 03:30:00+00:00,0,3.76,0.14,2.31,15.08,3.31,0,3.9,3.9
2023-07-02 04:30:00+00:00,0,26.57,1,10.41,14.97,3.1,0,27.57,27.57
2023-07-02 05:30:00+00:00,0,71.53,2.7,19.25,15.09,3.24,0,74.23,74.23
2023-07-02 06:30:00+00:00,0,82.04,3.1,28.49,15.7,4.28,0,85.14,85.14
2023-07-02 07:30:00+00:00,0,130.37,4.92,37.78,16.18,4.83,0,135.29,135.29
2023-07-02 08:30:00+00:00,27.49,154.71,14.49,46.68,16.8,5.03,0,169.2,196.69
2023-07-02 09:30:00+00:00,67.78,194.87,13.09,54.46,17.77,5.72,0,207.96,275.74
2023-07-02 10:30:00+00:00,280.28,133.78,20.1,59.91,17.97,5.72,0,153.88,434.16
2023-07-02 11:30:00+00:00,390.59,150.09,20.52,61.49,19.14,6.48,0,170.61,561.2
2023-07-02 12:30:00+00:00,267.43,210.03,15.03,58.56,19.81,6.9,0,225.06,492.49
2023-07-02 13:30:00+00:00,325.95,218.25,14.79,52.22,19.84,6.41,0,233.04,558.99
2023-07-02 14:30:00+00:00,442.89,199.21,14.57,44,20.12,6.14,0,213.78,656.67
2023-07-02 15:30:00+00:00,352.28,197.84,11.1,34.92,20.27,5.86,0,208.94,561.22
2023-07-02 16:30:00+00:00,341.49,157.98,8.23,25.6,20.03,5.52,0,166.21,507.7
2023-07-02 17:30:00+00:00,248.54,106.93,4.7,16.45,19.47,4.69,0,111.63,360.17
2023-07-02 18:30:00+00:00,123.08,51.18,1.71,7.8,18.86,3.86,0,52.89,175.97
2023-07-02 19:30:00+00:00,0,3.3,0.12,0,18.22,3.38,0,3.42,3.42
2023-07-02 20:30:00+00:00,0,0,0,0,17.31,2.83,0,0,0
2023-07-02 21:30:00+00:00,0,0,0,0,16.29,2.41,0,0,0
2023-07-02 22:30:00+00:00,0,0,0,0,15.52,2.07,0,0,0
2023-07-02 23:30:00+00:00,0,0,0,0,14.45,1.86,0,0,0
2023-07-03 00:30:00+00:00,0,0,0,0,14.14,1.72,0,0,0
2023-07-03 01:30:00+00:00,0,0,0,0,14.23,1.86,0,0,0
2023-07-03 02:30:00+00:00,0,0,0,0,14.33,2.55,0,0,0
2023-07-03 03:30:00+00:00,0,9.31,0.35,2.22,14.84,3.38,0,9.66,9.66
2023-07-03 04:30:00+00:00,0,37.66,1.42,10.32,14.66,3.66,0,39.08,39.08
2023-07-03 05:30:00+00:00,0,62.76,2.37,19.16,14.79,3.72,0,65.13,65.13
2023-07-03 06:30:00+00:00,0,99.57,3.76,28.4,15.3,5.38,0,103.33,103.33
2023-07-03 07:30:00+00:00,0,125.79,4.75,37.7,15.89,5.52,0,130.54,130.54
2023-07-03 08:30:00+00:00,19.43,202.45,13.74,46.59,16.86,5.79,0,216.19,235.62
2023-07-03 09:30:00+00:00,37.85,237.38,11.78,54.37,17.52,6,0,249.16,287.01
2023-07-03 10:30:00+00:00,53.53,261.32,11.96,59.82,17.69,5.86,0,273.28,326.81
2023-07-03 11:30:00+00:00,34.62,288.65,11.24,61.41,18.17,5.72,0,299.89,334.51
2023-07-03 12:30:00+00:00,82.7,239.52,10.6,58.5,18.4,5.52,0,250.12,332.82
2023-07-03 13:30:00+00:00,41.93,229.39,8.79,52.18,18.88,5.93,0,238.18,280.11
2023-07-03 14:30:00+00:00,126.07,210.05,9.28,43.97,18.98,5.79,0,219.33,345.4
2023-07-03 15:30:00+00:00,191.36,175.21,8.34,34.89,19.29,6,0,183.55,374.91
2023-07-03 16:30:00+00:00,155.11,137.75,5.95,25.57,19.39,5.38,0,143.7,298.81
2023-07-03 17:30:00+00:00,124.73,94.53,3.69,16.42,19.3,4.48,0,98.22,222.95
2023-07-03 18:30:00+00:00,145.94,56.97,1.87,7.77,18.85,3.38,0,58.84,204.78
2023-07-03 19:30:00+00:00,0,0,0,-0.04,17.97,2.97,0,0,0
2023-07-03 20:30:00+00:00,0,0,0,0,16.84,2.34,0,0,0
2023-07-03 21:30:00+00:00,0,0,0,0,15.6,2,0,0,0
2023-07-03 22:30:00+00:00,0,0,0,0,14.31,2.14,0,0,0
2023-07-03 23:30:00+00:00,0,0,0,0,13.83,2.34,0,0,0
2023-07-04 00:30:00+00:00,0,0,0,0,14.18,2.97,0,0,0
2023-07-04 01:30:00+00:00,0,0,0,0,14.65,3.66,0,0,0
2023-07-04 02:30:00+00:00,0,0,0,0,14.49,3.79,0,0,0
2023-07-04 03:30:00+00:00,0,9,0.34,2.13,14.18,3.79,0,9.34,9.34
2023-07-04 04:30:00+00:00,0,34.72,1.31,10.23,14.1,3.79,0,36.03,36.03
2023-07-04 05:30:00+00:00,0,75.09,2.84,19.07,14.67,3.66,0,77.93,77.93
2023-07-04 06:30:00+00:00,0,85.8,3.24,28.31,15.57,5.03,0,89.04,89.04
2023-07-04 07:30:00+00:00,0,92.63,3.5,37.61,16.56,5.1,0,96.13,96.13
2023-07-04 08:30:00+00:00,44.66,88.21,17.96,46.5,17.5,5.38,0,106.17,150.83
2023-07-04 09:30:00+00:00,55.01,186.71,11.62,54.28,18.66,5.86,0,198.33,253.34
2023-07-04 10:30:00+00:00,125.28,203.09,13.94,59.73,18.93,5.52,0,217.03,342.31
2023-07-04 11:30:00+00:00,336.35,206.56,20.27,61.33,19.71,6,0,226.83,563.18
2023-07-04 12:30:00+00:00,353.24,195.53,17.14,58.44,20.83,6.21,0,212.67,565.91
2023-07-04 13:30:00+00:00,415.36,204.69,16.47,52.14,21.31,6.34,0,221.16,636.52
2023-07-04 14:30:00+00:00,295.5,237.56,12.98,43.93,21.56,6.21,0,250.54,546.04
2023-07-04 15:30:00+00:00,72.58,209.88,7.97,34.86,21.59,5.52,0,217.85,290.43
2023-07-04 16:30:00+00:00,375.02,159.26,8.59,25.54,21.27,4.21,0,167.85,542.87
2023-07-04 17:30:00+00:00,353.72,117.18,5.59,16.38,21.03,3.38,0,122.77,476.49
2023-07-04 18:30:00+00:00,149.93,69.33,2.1,7.73,20.54,1.93,0,71.43,221.36
2023-07-04 19:30:00+00:00,0,0,0,-0.09,18.91,1.31,0,0,0
2023-07-04 20:30:00+00:00,0,0,0,0,16.71,1.45,0,0,0
2023-07-04 21:30:00+00:00,0,0,0,0,14.9,2.07,0,0,0
2023-07-04 22:30:00+00:00,0,0,0,0,14.66,2.48,0,0,0
2023-07-04 23:30:00+00:00,0,0,0,0,14.85,2.83,0,0,0
2023-07-05 00:30:00+00:00,0,0,0,0,14.88,2.97,0,0,0
2023-07-05 01:30:00+00:00,0,0,0,0,14.88,3.03,0,0,0
2023-07-05 02:30:00+00:00,0,0,0,0,15.18,3.03,0,0,0
2023-07-05 03:30:00+00:00,0,7.8,0.29,2.03,15.47,2.97,0,8.09,8.09
2023-07-05 04:30:00+00:00,0,34.75,1.31,10.14,15.18,3.03,0,36.06,36.06
2023-07-05 05:30:00+00:00,0,82.23,3.1,18.98,15.24,3.1,0,85.33,85.33
2023-07-05 06:30:00+00:00,0,145.42,5.49,28.22,16.22,3.66,0,150.91,150.91
2023-07-05 07:30:00+00:00,0,206.98,7.81,37.51,18.77,5.03,0,214.79,214.79
2023-07-05 08:30:00+00:00,7.43,197.96,9.45,46.41,18.19,6.76,0,207.41,214.84
2023-07-05 09:30:00+00:00,104.05,182.47,16.22,54.18,18.54,6.14,0,198.69,302.74
2023-07-05 10:30:00+00:00,231.31,186.37,19.33,59.64,19.45,6.55,0,205.7,437.01
2023-07-05 11:30:00+00:00,495.24,139.11,24.41,61.25,19.84,6.9,0,163.52,658.76
2023-07-05 12:30:00+00:00,595.74,161.43,23.51,58.37,20.22,7.17,0,184.94,780.68
2023-07-05 13:30:00+00:00,635.57,175.17,20.92,52.08,20.29,7.17,0,196.09,831.66
2023-07-05 14:30:00+00:00,607.48,177.58,17.1,43.88,20.41,6.83,0,194.68,802.16
2023-07-05 15:30:00+00:00,652.28,162.16,14.59,34.82,20.52,6.48,0,176.75,829.03
2023-07-05 16:30:00+00:00,544.42,145.19,10.11,25.5,20.57,6.34,0,155.3,699.72
2023-07-05 17:30:00+00:00,384.97,120.01,5.84,16.34,19.99,6.07,0,125.85,510.82
2023-07-05 18:30:00+00:00,195.13,68,2.16,7.68,18.91,5.17,0,70.16,265.29
2023-07-05 19:30:00+00:00,0,0,0,-0.14,17.26,4.07,0,0,0
2023-07-05 20:30:00+00:00,0,0,0,0,16.32,3.38,0,0,0
2023-07-05 21:30:00+00:00,0,0,0,0,15.64,3.1,0,0,0
2023-07-05 22:30:00+00:00,0,0,0,0,15.17,3.03,0,0,0
2023-07-05 23:30:00+00:00,0,0,0,0,14.71,2.97,0,0,0
2023-07-06 00:30:00+00:00,0,0,0,0,14.19,2.9,0,0,0
2023-07-06 01:30:00+00:00,0,0,0,0,13.68,2.76,0,0,0
2023-07-06 02:30:00+00:00,0,0,0,0,13.22,2.69,0,0,0
2023-07-06 03:30:00+00:00,0,8.96,0.34,1.93,12.76,2.55,0,9.3,9.3
2023-07-06 04:30:00+00:00,0,37.7,1.42,10.04,12.58,2.41,0,39.12,39.12
2023-07-06 05:30:00+00:00,0,59.89,2.26,18.88,13.54,2.34,0,62.15,62.15
2023-07-06 06:30:00+00:00,0,83.01,3.13,28.12,14.94,3.72,0,86.14,86.14
2023-07-06 07:30:00+00:00,0,98.37,3.71,37.42,15.99,2.76,0,102.08,102.08
2023-07-06 08:30:00+00:00,34.96,90.49,15.17,46.31,17.37,3.1,0,105.66,140.62
2023-07-06 09:30:00+00:00,172.84,100.02,19.62,54.07,18.31,2.97,0,119.64,292.48
2023-07-06 10:30:00+00:00,279.49,134.03,20.17,59.53,19.52,3.45,0,154.2,433.69
2023-07-06 11:30:00+00:00,189.79,293.33,17.41,61.15,20.46,3.38,0,310.74,500.53
2023-07-06 12:30:00+00:00,97.89,271.85,12.12,58.3,21.07,3.03,0,283.97,381.86
2023-07-06 13:30:00+00:00,164.2,267.13,12.67,52.02,21.2,2.83,0,279.8,444
2023-07-06 14:30:00+00:00,41.51,211.09,7.92,43.83,21.57,2.69,0,219.01,260.52
2023-07-06 15:30:00+00:00,207.16,152.72,7.89,34.77,21.26,2.34,0,160.61,367.77
2023-07-06 16:30:00+00:00,132.64,129.38,5.5,25.45,21.3,1.93,0,134.88,267.52
2023-07-06 17:30:00+00:00,223.25,109.84,4.58,16.29,20.96,1.45,0,114.42,337.67
2023-07-06 18:30:00+00:00,129.99,54.16,1.76,7.62,20.42,1.03,0,55.92,185.91
2023-07-06 19:30:00+00:00,0,0,0,-0.2,18.99,1.03,0,0,0
2023-07-06 20:30:00+00:00,0,0,0,0,17.3,1.31,0,0,0
2023-07-06 21:30:00+00:00,0,0,0,0,15.38,1.59,0,0,0
2023-07-06 22:30:00+00:00,0,0,0,0,13.94,1.79,0,0,0
2023-07-06 23:30:00+00:00,0,0,0,0,12.94,1.86,0,0,0
2023-07-07 00:30:00+00:00,0,0,0,0,12.45,1.86,0,0,0
2023-07-07 01:30:00+00:00,0,0,0,0,12.33,1.79,0,0,0
2023-07-07 02:30:00+00:00,0,0,0,0,12.6,1.66,0,0,0
2023-07-07 03:30:00+00:00,0,8.69,0.33,1.83,13.74,1.31,0,9.02,9.02
2023-07-07 04:30:00+00:00,0,36.62,1.38,9.93,14.88,0.9,0,38,38
2023-07-07 05:30:00+00:00,0,57.33,2.16,18.78,15.31,0.55,0,59.49,59.49
2023-07-07 06:30:00+00:00,0,72.34,2.73,28.02,17.47,0.69,0,75.07,75.07
2023-07-07 07:30:00+00:00,0,83.16,3.14,37.31,19.84,0.69,0,86.3,86.3
2023-07-07 08:30:00+00:00,52.85,55.76,20.35,46.2,22.03,1.31,0,76.11,128.96
2023-07-07 09:30:00+00:00,221.56,75.42,23.34,53.97,23.27,1.17,0,98.76,320.32
2023-07-07 10:30:00+00:00,391.34,95,25.1,59.42,24.24,1.03,0,120.1,511.44
2023-07-07 11:30:00+00:00,545.92,112.08,25.59,61.05,25.07,1.1,0,137.67,683.59
2023-07-07 12:30:00+00:00,667.03,126.34,24.69,58.21,25.77,1.03,0,151.03,818.06
2023-07-07 13:30:00+00:00,714.27,144.17,22.02,51.96,26.32,0.97,0,166.19,880.46
2023-07-07 14:30:00+00:00,757.64,144.34,19.23,43.78,26.66,0.97,0,163.57,921.21
2023-07-07 15:30:00+00:00,707.31,145.14,15.06,34.72,26.87,1.03,0,160.2,867.51
2023-07-07 16:30:00+00:00,602.65,137.22,10.6,25.4,26.83,1.1,0,147.82,750.47
2023-07-07 17:30:00+00:00,423.69,117.49,6.05,16.24,26.57,1.31,0,123.54,547.23
2023-07-07 18:30:00+00:00,214.03,70.22,2.21,7.57,25.5,1.59,0,72.43,286.46
2023-07-07 19:30:00+00:00,0,0,0,-0.27,23.63,2.41,0,0,0
2023-07-07 20:30:00+00:00,0,0,0,0,21.73,2.69,0,0,0
2023-07-07 21:30:00+00:00,0,0,0,0,20.45,2.69,0,0,0
2023-07-07 22:30:00+00:00,0,0,0,0,19.35,2.62,0,0,0
2023-07-07 23:30:00+00:00,0,0,0,0,18.35,2.55,0,0,0
2023-07-08 00:30:00+00:00,0,0,0,0,17.4,2.55,0,0,0
2023-07-08 01:30:00+00:00,0,0,0,0,16.44,2.41,0,0,0
2023-07-08 02:30:00+00:00,0,0,0,0,15.53,2.34,0,0,0
2023-07-08 03:30:00+00:00,0,8.57,0.32,1.71,14.72,2.14,0,8.89,8.89
2023-07-08 04:30:00+00:00,0,39.1,1.48,9.82,14.76,1.86,0,40.58,40.58
2023-07-08 05:30:00+00:00,0,68.46,2.58,18.67,16.54,1.38,0,71.04,71.04
2023-07-08 06:30:00+00:00,0,76.8,2.9,27.92,20.16,1.31,0,79.7,79.7
2023-07-08 07:30:00+00:00,0,96,3.62,37.21,22.52,1.17,0,99.62,99.62
2023-07-08 08:30:00+00:00,43.18,95.15,19.23,46.09,24.79,1.31,0,114.38,157.56
2023-07-08 09:30:00+00:00,194.8,104.39,22.14,53.85,26.77,1.31,0,126.53,321.33
2023-07-08 10:30:00+00:00,310.35,130.78,21.87,59.31,28.33,1.52,0,152.65,463
2023-07-08 11:30:00+00:00,411.52,189.99,22.77,60.94,29.1,1.79,0,212.76,624.28
2023-07-08 12:30:00+00:00,508.44,177,21.29,58.12,29.65,2,0,198.29,706.73
2023-07-08 13:30:00+00:00,652.75,161.54,20.97,51.88,29.94,2,0,182.51,835.26
2023-07-08 14:30:00+00:00,627.36,175.07,17.4,43.72,30.22,1.86,0,192.47,819.83
2023-07-08 15:30:00+00:00,659.95,154.81,14.52,34.66,30.22,1.72,0,169.33,829.28
2023-07-08 16:30:00+00:00,511.57,147.49,9.75,25.34,30.14,1.52,0,157.24,668.81
2023-07-08 17:30:00+00:00,393.55,111.45,5.71,16.18,29.69,1.31,0,117.16,510.71
2023-07-08 18:30:00+00:00,188.1,59.82,1.97,7.5,27.78,0.76,0,61.79,249.89
2023-07-08 19:30:00+00:00,0,0,0,-0.35,26.73,1.86,0,0,0
2023-07-08 20:30:00+00:00,0,0,0,0,24.11,2.07,0,0,0
2023-07-08 21:30:00+00:00,0,0,0,0,22.2,2,0,0,0
2023-07-08 22:30:00+00:00,0,0,0,0,20.87,2.07,0,0,0
2023-07-08 23:30:00+00:00,0,0,0,0,20.07,2.21,0,0,0
2023-07-09 00:30:00+00:00,0,0,0,0,19.14,2.21,0,0,0
2023-07-09 01:30:00+00:00,0,0,0,0,18.26,2.21,0,0,0
2023-07-09 02:30:00+00:00,0,0,0,0,18.16,1.93,0,0,0
2023-07-09 03:30:00+00:00,0,7.8,0.29,1.6,18.81,1.52,0,8.09,8.09
2023-07-09 04:30:00+00:00,0,35.03,1.32,9.71,20.86,0.97,0,36.35,36.35
2023-07-09 05:30:00+00:00,0,55.2,2.08,18.56,21.19,0.62,0,57.28,57.28
2023-07-09 06:30:00+00:00,0,85.72,3.24,27.81,22.92,0.48,0,88.96,88.96
2023-07-09 07:30:00+00:00,0,93.33,3.52,37.1,25.45,0.48,0,96.85,96.85
2023-07-09 08:30:00+00:00,45.07,68.38,18.97,45.98,27.53,0.48,0,87.35,132.42
2023-07-09 09:30:00+00:00,197.36,94.93,22.05,53.74,29.18,0.55,0,116.98,314.34
2023-07-09 10:30:00+00:00,357.23,97.44,23.32,59.19,30.53,0.76,0,120.76,477.99
2023-07-09 11:30:00+00:00,376.17,124.97,19.19,60.83,31.38,0.83,0,144.16,520.33
2023-07-09 12:30:00+00:00,535.32,129.43,20.69,58.03,31.57,1.03,0,150.12,685.44
2023-07-09 13:30:00+00:00,615.13,137.66,19.4,51.8,32.07,1.31,0,157.06,772.19
2023-07-09 14:30:00+00:00,492.75,149.19,14.16,43.65,32.27,1.38,0,163.35,656.1
2023-07-09 15:30:00+00:00,353.52,160.6,10.11,34.6,32.08,1.45,0,170.71,524.23
2023-07-09 16:30:00+00:00,221.34,125.78,6.21,25.28,31.72,1.66,0,131.99,353.33
2023-07-09 17:30:00+00:00,62.16,81.64,3.02,16.11,30.91,1.52,0,84.66,146.82
2023-07-09 18:30:00+00:00,50.16,51.69,1.63,7.43,29.16,1.45,0,53.32,103.48
2023-07-09 19:30:00+00:00,0,0,0,-0.42,29.99,0.9,0,0,0
2023-07-09 20:30:00+00:00,0,0,0,0,29.12,0.69,0,0,0
2023-07-09 21:30:00+00:00,0,0,0,0,26.53,1.03,0,0,0
2023-07-09 22:30:00+00:00,0,0,0,0,24.06,1.59,0,0,0
2023-07-09 23:30:00+00:00,0,0,0,0,22.21,1.66,0,0,0
2023-07-10 00:30:00+00:00,0,0,0,0,21.74,1.45,0,0,0
2023-07-10 01:30:00+00:00,0,0,0,0,21.81,0.97,0,0,0
2023-07-10 02:30:00+00:00,0,0,0,0,22.46,0.69,0,0,0
2023-07-10 03:30:00+00:00,0,6.87,0.26,1.48,18.93,2,0,7.13,7.13
2023-07-10 04:30:00+00:00,0,45.96,1.74,9.59,19.4,2.62,0,47.7,47.7
2023-07-10 05:30:00+00:00,0,81.18,3.07,18.44,20.57,2.41,0,84.25,84.25
2023-07-10 06:30:00+00:00,0,76.14,2.87,27.69,21.5,2.41,0,79.01,79.01
2023-07-10 07:30:00+00:00,0,92.9,3.51,36.98,23.35,4.48,0,96.41,96.41
2023-07-10 08:30:00+00:00,31.09,126.3,16.59,45.86,23.93,5.24,0,142.89,173.98
2023-07-10 09:30:00+00:00,113.63,152.99,16.26,53.61,23.43,5.03,0,169.25,282.88
2023-07-10 10:30:00+00:00,228.2,162.01,18.39,59.06,23.07,5.1,0,180.4,408.6
2023-07-10 11:30:00+00:00,258.53,192.98,16.78,60.71,23.76,5.03,0,209.76,468.29
2023-07-10 12:30:00+00:00,375.75,169.47,17.02,57.92,23.92,4.69,0,186.49,562.24
2023-07-10 13:30:00+00:00,531.91,166.66,18.15,51.72,24.44,4.69,0,184.81,716.72
2023-07-10 14:30:00+00:00,528.11,150.17,14.85,43.58,24.91,4.83,0,165.02,693.13
2023-07-10 15:30:00+00:00,504.19,126.14,11.47,34.53,24.75,4.62,0,137.61,641.8
2023-07-10 16:30:00+00:00,508.55,139.85,9.52,25.21,24.45,4,0,149.37,657.92
2023-07-10 17:30:00+00:00,375.83,109.06,5.5,16.04,24.08,3.66,0,114.56,490.39
2023-07-10 18:30:00+00:00,180.27,55.51,1.85,7.35,23.35,3.03,0,57.36,237.63
2023-07-10 19:30:00+00:00,0,0,0,-0.51,22.34,1.52,0,0,0
2023-07-10 20:30:00+00:00,0,0,0,0,20.62,1.17,0,0,0
2023-07-10 21:30:00+00:00,0,0,0,0,19.52,1.03,0,0,0
2023-07-10 22:30:00+00:00,0,0,0,0,19.66,0.83,0,0,0
2023-07-10 23:30:00+00:00,0,0,0,0,19.06,0.83,0,0,0
2023-07-11 00:30:00+00:00,0,0,0,0,18.67,0.76,0,0,0
2023-07-11 01:30:00+00:00,0,0,0,0,18.61,0.62,0,0,0
2023-07-11 02:30:00+00:00,0,0,0,0,18.09,0.9,0,0,0
2023-07-11 03:30:00+00:00,0,7.18,0.27,1.35,16.24,1.38,0,7.45,7.45
2023-07-11 04:30:00+00:00,0,34.95,1.32,9.47,15.36,1.66,0,36.27,36.27
2023-07-11 05:30:00+00:00,0,55.89,2.11,18.33,16.9,1.45,0,58,58
2023-07-11 06:30:00+00:00,0,72.53,2.74,27.58,20.65,2.21,0,75.27,75.27
2023-07-11 07:30:00+00:00,0,82.43,3.11,36.87,21.99,2.76,0,85.54,85.54
2023-07-11 08:30:00+00:00,44.61,59.6,19.28,45.74,23.8,3.1,0,78.88,123.49
2023-07-11 09:30:00+00:00,202.37,81.33,22.11,53.48,25.6,3.31,0,103.44,305.81
2023-07-11 10:30:00+00:00,267.77,170.36,20.99,58.93,27.36,3.72,0,191.35,459.12
2023-07-11 11:30:00+00:00,354.6,160.42,19.53,60.58,28.51,3.59,0,179.95,534.55
2023-07-11 12:30:00+00:00,597.08,139.21,22.9,57.81,29.22,3.52,0,162.11,759.19
2023-07-11 13:30:00+00:00,648.12,165.69,20.94,51.63,30.21,3.52,0,186.63,834.75
2023-07-11 14:30:00+00:00,680.07,128.52,17.26,43.5,30.72,3.38,0,145.78,825.85
2023-07-11 15:30:00+00:00,652.92,146.3,14.17,34.46,30.88,3.31,0,160.47,813.39
2023-07-11 16:30:00+00:00,522.8,139.86,9.66,25.14,30.89,3.24,0,149.52,672.32
2023-07-11 17:30:00+00:00,298.42,85.7,4.5,15.96,30.47,2.83,0,90.2,388.62
2023-07-11 18:30:00+00:00,137.53,60.45,1.83,7.27,29.33,1.72,0,62.28,199.81
2023-07-11 19:30:00+00:00,0,0,0,-0.6,28.63,0.83,0,0,0
2023-07-11 20:30:00+00:00,0,0,0,0,26.57,1.1,0,0,0
2023-07-11 21:30:00+00:00,0,0,0,0,24.75,1.52,0,0,0
2023-07-11 22:30:00+00:00,0,0,0,0,23.71,1.66,0,0,0
2023-07-11 23:30:00+00:00,0,0,0,0,24.06,1.17,0,0,0
2023-07-12 00:30:00+00:00,0,0,0,0,24.1,1.1,0,0,0
2023-07-12 01:30:00+00:00,0,0,0,0,21.5,1.93,0,0,0
2023-07-12 02:30:00+00:00,0,0,0,0,22.16,3.1,0,0,0
2023-07-12 03:30:00+00:00,0,6.52,0.25,1.22,21.76,3.38,0,6.77,6.77
2023-07-12 04:30:00+00:00,0,31.85,1.2,9.35,20.7,3.38,0,33.05,33.05
2023-07-12 05:30:00+00:00,0,56.71,2.14,18.2,20.61,3.24,0,58.85,58.85
2023-07-12 06:30:00+00:00,0,89.95,3.4,27.46,20.92,5.38,0,93.35,93.35
2023-07-12 07:30:00+00:00,0,101.86,3.85,36.75,20.52,3.45,0,105.71,105.71
2023-07-12 08:30:00+00:00,37.65,79.89,17.94,45.61,22.02,3.93,0,97.83,135.48
2023-07-12 09:30:00+00:00,144.16,126.12,18.34,53.35,23.26,4.9,0,144.46,288.62
2023-07-12 10:30:00+00:00,287.38,144.63,21.2,58.79,23.74,5.1,0,165.83,453.21
2023-07-12 11:30:00+00:00,414.26,138.39,21.2,60.45,24.59,5.24,0,159.59,573.85
2023-07-12 12:30:00+00:00,538.96,167.95,21.96,57.7,25.01,5.17,0,189.91,728.87
2023-07-12 13:30:00+00:00,602.58,190.2,20.48,51.53,25.53,5.1,0,210.68,813.26
2023-07-12 14:30:00+00:00,667.19,155.77,17.65,43.41,25.67,4.97,0,173.42,840.61
2023-07-12 15:30:00+00:00,664.69,149.09,14.39,34.38,25.5,4.76,0,163.48,828.17
2023-07-12 16:30:00+00:00,523.04,126.3,9.38,25.06,25.11,4.34,0,135.68,658.72
2023-07-12 17:30:00+00:00,329.59,91.42,4.82,15.88,24.37,3.86,0,96.24,425.83
2023-07-12 18:30:00+00:00,128.27,52.46,1.65,7.18,23.57,3.17,0,54.11,182.38
2023-07-12 19:30:00+00:00,0,0,0,-0.7,22.67,2.21,0,0,0
2023-07-12 20:30:00+00:00,0,0,0,0,21.15,2.07,0,0,0
